datetime,datetime_id,aqi_epa_calc,pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_pm10_ratio,traffic_index,total_pm,pm_weighted,hour,is_rush_hour,is_weekend,season,pm2_5_nowcast_lag_1h,no2_ppb_lag_1h
2025-01-22 18:00:00+00:00,1737568800,175,102.26325518925519,141.8725396825397,1.1741913914673332,46.63014204823337,7.552609808634844,0.7208107743618603,28.447761785526954,244.13579487179487,114.14604053724054,23,0,0,0,73.09067155067156,39.705241764571625
2025-01-22 19:00:00+00:00,1737572400,185,121.12423443223443,162.87999023199023,1.4189358041770794,49.54253295801589,7.461016763962164,0.7436409730852573,30.293094096480367,284.0042246642247,133.65096117216117,0,0,0,0,102.26325518925519,46.63014204823337
2025-01-22 20:00:00+00:00,1737576000,190,131.15220512820514,172.87120390720392,1.6855322407176008,51.726826140352784,7.735795897980207,0.7586700512516055,31.71030858049871,304.02340903540903,143.66790476190477,1,0,0,0,121.12423443223443,49.54253295801589
2025-01-22 21:00:00+00:00,1737579600,194,139.54300854700855,182.66913797313796,1.9331910567654407,50.270630685461526,8.644093590984296,0.7639112446434644,30.93565483398309,322.2121465201465,152.48084737484737,2,0,0,0,131.15220512820514,51.726826140352784
2025-01-22 22:00:00+00:00,1737583200,193,137.2938192918193,182.65926739926738,2.0905273741520887,41.528143374161786,8.82727968032966,0.7516389463651706,25.753096974157906,319.9530866910867,150.90345372405372,3,0,0,0,139.54300854700855,50.270630685461526
2025-01-22 23:00:00+00:00,1737586800,190,131.06412698412697,177.45967032967033,2.177936560603356,29.873265153079522,8.460907501638935,0.7385572549562758,18.795133716089055,308.52379731379733,144.98278998778997,4,0,0,0,137.2938192918193,41.528143374161786
2025-01-23 00:00:00+00:00,1737590400,189,128.8400634920635,174.86075702075703,2.2114429244019993,23.67646259686342,8.281537789154934,0.7368151990601837,15.090454727878852,303.70082051282054,142.64627155067154,5,0,0,0,131.06412698412697,29.873265153079522
2025-01-23 01:00:00+00:00,1737594000,189,129.5178046398046,173.8906227106227,2.176479904498393,22.40627751029768,8.369314456966253,0.744823398874933,14.314358467977966,303.4084273504273,142.82965006105002,6,0,0,0,128.8400634920635,23.67646259686342
2025-01-23 02:00:00+00:00,1737597600,194,137.8922979242979,181.17063003663003,2.109466085772938,28.41706969818826,9.373021571504385,0.7611183882090498,17.89402825322213,319.06292796092794,150.87579755799754,7,1,0,0,129.5178046398046,22.40627751029768
2025-01-23 03:00:00+00:00,1737601200,218,167.73476434676434,213.71122832722833,2.1415157934666187,49.54253295801589,12.010137982705333,0.7848664090308527,30.58212609219618,381.4459926739927,181.52770354090353,8,1,0,0,137.8922979242979,28.41706969818826
