datetime,datetime_id,aqi_epa_calc,pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_nowcast_lag_1h,pm10_nowcast_lag_1h,co_ppm_8hr_avg_lag_1h,no2_ppb_lag_1h,pm2_5_pm10_ratio,traffic_index,hour,is_rush_hour,is_weekend,season,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,pm2_5_nowcast_ma_6h,pm10_nowcast_ma_6h,no2_ppb_ma_6h
2025-09-27 10:00:00,1758967200,34,8.115094017094016,33.10394139194139,0.0791537107283113,0.015943745856473682,0.034347391752255485,7.619597069597069,30.98508669108669,0.07913843493395216,0.02125832780863158,0.24513981344437438,0.04122773180520874,10,0,1,3,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7.034161986161986,28.17075172975173,0.02037256414994333
2025-09-27 11:00:00,1758970800,36,8.64294017094017,35.29380463980464,0.07922572518743305,0.015943745856473682,0.034347391752255485,8.115094017094016,33.10394139194139,0.0791537107283113,0.015943745856473682,0.24488547661967255,0.04125653758885743,11,0,1,3,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,7.461413919413919,30.136163614163618,0.01948680049125035
2025-09-27 12:00:00,1758974400,38,9.131948717948719,37.25410744810745,0.0793075598000714,0.015943745856473682,0.030531014890893764,8.64294017094017,35.29380463980464,0.07922572518743305,0.015943745856473682,0.24512595639739673,0.04128927143391277,12,0,1,3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,7.9159592999593,32.1451045991046,0.018601036832557368
2025-09-27 13:00:00,1758978000,40,9.521506715506716,38.73446398046398,0.07940576133523741,0.015943745856473682,0.030531014890893764,9.131948717948719,37.25410744810745,0.0793075598000714,0.015943745856473682,0.24581485677222642,0.04132855204797918,13,0,1,3,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,8.371647944647945,34.0782792022792,0.017715273173864385
2025-09-27 14:00:00,1758981600,41,9.811308913308913,39.73969474969475,0.07950941851124597,0.015943745856473682,0.026714638029532046,9.521506715506716,38.73446398046398,0.07940576133523741,0.015943745856473682,0.24688938793079876,0.0413700149183826,14,0,1,3,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,8.807065934065934,35.851849816849814,0.0168295095151714
2025-09-27 15:00:00,1758985200,42,9.961191697191698,40.02213919413919,0.07959998214923242,0.015943745856473682,0.026714638029532046,9.811308913308913,39.73969474969475,0.07950941851124597,0.015943745856473682,0.24889203570233961,0.04140624037357718,15,0,1,3,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,9.197331705331704,37.358025234025234,0.015943745856473682
2025-09-27 16:00:00,1758988800,41,9.946078144078145,39.4029938949939,0.07964253614780434,0.015943745856473682,0.02289826116817032,9.961191697191698,40.02213919413919,0.07959998214923242,0.015943745856473682,0.25241935094027923,0.04142326197300594,16,0,1,3,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,9.502495726495725,38.40786731786732,0.015943745856473682
2025-09-27 17:00:00,1758992400,41,9.788442002442002,38.167970695970695,0.07962726035344518,0.015943745856473682,0.02289826116817032,9.946078144078145,39.4029938949939,0.07964253614780434,0.015943745856473682,0.2564569670316621,0.04141715165526229,17,1,1,3,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,9.693412698412699,38.88689499389499,0.015943745856473682
2025-09-27 18:00:00,1758996000,40,9.49952380952381,36.44494017094017,0.07956724830417708,0.02125832780863158,0.02289826116817032,9.788442002442002,38.167970695970695,0.07962726035344518,0.015943745856473682,0.26065412002235566,0.04458189600684978,18,1,1,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,9.754675213675213,38.75203378103378,0.0168295095151714
2025-09-27 19:00:00,1758999600,38,9.089946275946277,34.28784371184371,0.07944940646197785,0.02125832780863158,0.02289826116817032,9.49952380952381,36.44494017094017,0.07956724830417708,0.02125832780863158,0.2651069677153955,0.04453475926997009,19,1,1,3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,9.682748473748473,38.010930402930406,0.017715273173864385
2025-09-27 20:00:00,1759003200,36,8.575028083028084,31.783704517704518,0.07930319528739735,0.026572909760789475,0.026714638029532046,9.089946275946277,34.28784371184371,0.07944940646197785,0.02125832780863158,0.2697932230728965,0.04766502397143263,20,1,1,3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,9.476701668701669,36.68493203093203,0.01948680049125035
2025-09-27 21:00:00,1759006800,33,8.00243956043956,29.13607326007326,0.07913843493395215,0.026572909760789475,0.034347391752255485,8.575028083028084,31.783704517704518,0.07930319528739735,0.026572909760789475,0.27465744916991736,0.04759911983005455,21,1,1,3,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,9.15024297924298,34.870587708587706,0.021258327808636315
2025-09-27 22:00:00,1759010400,31,7.45601221001221,26.676693528693527,0.07897585683684398,0.026572909760789475,0.03816376861361721,8.00243956043956,29.13607326007326,0.07913843493395215,0.026572909760789475,0.2794953655704183,0.047534088591211276,22,1,1,3,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,8.735231990231991,32.74953764753764,0.02302985512602228
